;;;;;;;;;Participante doador;;Participante tomador;
GGBR4;124;0,04%;113.936.402;Eletrônico D+1;17/09/2026;16:52:13;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.376;Eletrônico D+1;17/09/2026;16:52:13;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.403;Eletrônico D+1;17/09/2026;16:52:13;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.379;Eletrônico D+1;17/09/2026;16:52:12;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.377;Eletrônico D+1;17/09/2026;16:52:12;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.374;Eletrônico D+1;17/09/2026;16:52:12;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.366;Eletrônico D+1;17/09/2026;16:52:12;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;123;0,04%;113.936.363;Eletrônico D+1;17/09/2026;16:52:12;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.365;Eletrônico D+1;17/09/2026;16:52:12;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.356;Eletrônico D+1;17/09/2026;16:52:12;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.355;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.354;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;123;0,04%;113.936.353;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.349;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.350;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.347;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.335;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.337;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.336;Eletrônico D+1;17/09/2026;16:52:11;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.398;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.342;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.399;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.400;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.397;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;123;0,04%;113.936.396;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.392;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.391;Eletrônico D+1;17/09/2026;16:52:09;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.390;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.385;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.384;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.383;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;123;0,04%;113.936.378;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.332;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.333;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.330;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.320;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.323;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.322;Eletrônico D+1;17/09/2026;16:52:08;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.317;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.316;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.313;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.314;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.312;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.307;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.298;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;185;0,04%;113.936.304;Eletrônico D+1;17/09/2026;16:52:07;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.289;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.295;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.286;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.291;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.285;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.292;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.272;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;186;0,04%;113.936.290;Eletrônico D+1;17/09/2026;16:52:05;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.276;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.275;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.268;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.269;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.259;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.260;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.256;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.252;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.251;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;189;0,04%;113.936.250;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.247;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.243;Eletrônico D+1;17/09/2026;16:52:04;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.238;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;189;0,04%;113.936.239;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ITUB3;1.018.777;2,52%;113.936.338;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);40;MORGAN STANLEY CTVM S/A;40;MORGAN STANLEY CTVM S/A
GGBR4;186;0,04%;113.936.236;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.235;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.234;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.233;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.232;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;124;0,04%;113.936.227;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.224;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.218;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.217;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.222;Eletrônico D+1;17/09/2026;16:52:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.213;Eletrônico D+1;17/09/2026;16:52:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.207;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.214;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.212;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.198;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.202;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.196;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.201;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.195;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;189;0,04%;113.936.192;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.188;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.187;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.181;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.182;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;189;0,04%;113.936.180;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.178;Eletrônico D+1;17/09/2026;16:52:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.179;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.177;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.171;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.172;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.164;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.161;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.163;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.160;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.162;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.155;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CPLE3;43.700;0,02%;113.936.240;Balcão;17/09/2026;16:51:59;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;8;UBS BRASIL CCTVM S/A
GGBR4;125;0,04%;113.936.149;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.141;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;189;0,04%;113.936.138;Eletrônico D+1;17/09/2026;16:51:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.131;Eletrônico D+1;17/09/2026;16:51:58;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.139;Eletrônico D+1;17/09/2026;16:51:58;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.140;Eletrônico D+1;17/09/2026;16:51:58;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.135;Eletrônico D+1;17/09/2026;16:51:58;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
AXIA7;5.700;0,31%;113.913.788;Balcão;17/09/2026;16:51:58;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
AZZA3;2.100;13,68%;113.914.613;Balcão;17/09/2026;16:51:58;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GGBR4;190;0,04%;113.936.127;Eletrônico D+1;17/09/2026;16:51:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
BPAC11;195;0,03%;113.936.074;Balcão;17/09/2026;16:51:57;Novo (0);Regular (1);4090;TORO CTVM SA;4090;TORO CTVM SA
GGBR4;190;0,04%;113.936.126;Eletrônico D+1;17/09/2026;16:51:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.128;Eletrônico D+1;17/09/2026;16:51:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;189;0,04%;113.936.121;Eletrônico D+1;17/09/2026;16:51:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.120;Eletrônico D+1;17/09/2026;16:51:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.112;Eletrônico D+1;17/09/2026;16:51:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.109;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.108;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.104;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.102;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.105;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.101;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.099;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.100;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;189;0,04%;113.936.097;Eletrônico D+1;17/09/2026;16:51:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.095;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;187;0,04%;113.936.088;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.082;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.083;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.086;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;125;0,04%;113.936.089;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;126;0,04%;113.936.085;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;188;0,04%;113.936.078;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGBR4;190;0,04%;113.936.072;Eletrônico D+1;17/09/2026;16:51:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
