;;;;;;;;;Participante doador;;Participante tomador;
IRBR3;100;0,11%;108.953.620;Balcão;22/07/2026;17:21:04;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
VALE3;569;0,20%;108.976.659;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CYRE3;61;0,08%;108.953.759;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
COCE5;21;5,04%;108.946.259;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
DIRR3;15;0,08%;108.984.995;Eletrônico D+1;22/07/2026;17:21:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ALUP11;100;0,08%;108.959.387;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
CYRE3;32;0,08%;108.953.767;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
CURY3;591;1,34%;108.954.534;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
RAIL3;112;0,25%;108.954.113;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
PRIO3;100;0,02%;108.985.062;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
VALE3;475;0,20%;108.976.657;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
UGPA3;100;0,11%;108.959.388;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
TOTS3;295;0,07%;108.953.627;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
UGPA3;75;0,11%;108.956.937;Eletrônico D+1;22/07/2026;17:21:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;420;0,20%;108.976.656;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CURY3;2.052;1,34%;108.944.808;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
SAPR4;837;0,05%;108.955.179;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
SAPR3;400;0,11%;108.955.110;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
CURY3;1.923;1,34%;108.973.965;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
ALOS3;799;0,06%;108.972.934;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
VALE3;415;0,20%;108.976.653;Balcão;22/07/2026;17:21:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SMFT3;1.000;0,04%;108.947.019;Balcão;22/07/2026;17:21:02;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
PRIO3;124.882;0,01%;108.965.124;Balcão;22/07/2026;17:21:02;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
GGPS3;18.985;0,12%;108.948.264;Balcão;22/07/2026;17:21:02;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
AXIA3;1.717;0,02%;108.959.310;Eletrônico D+1;22/07/2026;17:21:02;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CYRE3;8.996;0,08%;108.943.695;Eletrônico D+1;22/07/2026;17:21:02;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;256;0,20%;108.976.648;Balcão;22/07/2026;17:21:02;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGPS3;13.557;0,12%;108.948.236;Balcão;22/07/2026;17:21:02;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
AXIA3;78.894;0,02%;108.984.981;Eletrônico D+1;22/07/2026;17:21:02;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGPS3;50.774;0,12%;108.947.304;Eletrônico D+1;22/07/2026;17:21:02;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;259;0,20%;108.976.647;Balcão;22/07/2026;17:21:02;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SBSP3;18.100;0,07%;108.984.987;Eletrônico D+1;22/07/2026;17:21:02;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;500;0,20%;108.976.650;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;300;0,20%;108.976.646;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
RDOR3;11.133;0,08%;108.953.634;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
CYRE3;9.994;0,08%;108.948.318;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
GGPS3;145.113;0,12%;108.985.494;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CYRE3;17.444;0,08%;108.947.308;Eletrônico D+1;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
B3SA3;32.003;0,02%;108.984.984;Eletrônico D+1;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
RDOR3;98.954;0,05%;108.985.015;Eletrônico D+1;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
TOTS3;25.000;0,07%;108.959.289;Eletrônico D+1;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;300;0,20%;108.976.644;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;850;0,20%;108.976.645;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ALOS3;639;0,06%;108.991.787;Balcão;22/07/2026;17:21:01;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;8;UBS BRASIL CCTVM S/A
VALE3;423;0,20%;108.976.643;Balcão;22/07/2026;17:21:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
EVEN3;371;16,11%;108.991.785;Eletrônico D+1;22/07/2026;17:21:00;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;114;ITAU CV S/A
TFCO4;4.231;0,06%;108.991.784;Balcão;22/07/2026;17:21:00;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;8;UBS BRASIL CCTVM S/A
VALE3;264;0,20%;108.976.640;Balcão;22/07/2026;17:21:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;444;0,20%;108.976.638;Balcão;22/07/2026;17:21:00;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ALUP11;10.301;0,08%;108.991.781;Balcão;22/07/2026;17:21:00;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;8;UBS BRASIL CCTVM S/A
VALE3;500;0,20%;108.976.636;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;417;0,20%;108.976.635;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CYRE3;12.002;0,08%;108.991.780;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;8;UBS BRASIL CCTVM S/A
IRBR3;2.700;0,11%;108.944.797;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
VALE3;600;0,20%;108.976.633;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
GGPS3;1.000;0,12%;108.946.196;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
VALE3;816;0,20%;108.976.513;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CURY3;1.118;1,34%;108.944.881;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
UGPA3;500;0,11%;108.985.063;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
VALE3;269;0,20%;108.976.631;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
AXIA3;1.900;0,02%;108.973.015;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
AXIA3;21.212;0,02%;108.984.998;Eletrônico D+1;22/07/2026;17:20:59;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
MOTV3;900;0,06%;108.946.260;Balcão;22/07/2026;17:20:59;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
MOTV3;6.100;0,06%;108.985.064;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
RAIL3;2.199;0,25%;108.955.046;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
ALOS3;8.935;0,06%;108.974.248;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
VALE3;266;0,20%;108.976.632;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
RDOR3;2.710;0,08%;108.973.974;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
RDOR3;6.467;0,08%;108.953.633;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
AXIA3;4.973;0,03%;108.944.641;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
AXIA3;2.512;0,02%;108.959.308;Eletrônico D+1;22/07/2026;17:20:58;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CYRE3;7.100;0,08%;108.954.650;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
IRBR3;6.300;0,11%;108.956.929;Eletrônico D+1;22/07/2026;17:20:58;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
RDOR3;12.975;0,08%;108.973.962;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
BOVA11;2.376;1,21%;108.946.370;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
PRIO3;51.470;0,01%;108.948.065;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
BOVA11;8.238;1,21%;108.946.372;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ALOS3;17.869;0,06%;108.944.427;Balcão;22/07/2026;17:20:58;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
VALE3;435;0,20%;108.976.616;Balcão;22/07/2026;17:20:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;202;0,20%;108.976.615;Balcão;22/07/2026;17:20:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;492;0,20%;108.976.605;Balcão;22/07/2026;17:20:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;250;0,20%;108.976.592;Balcão;22/07/2026;17:20:57;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;519;0,20%;108.976.614;Balcão;22/07/2026;17:20:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;411;0,20%;108.976.612;Balcão;22/07/2026;17:20:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;260;0,20%;108.976.611;Balcão;22/07/2026;17:20:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;454;0,20%;108.976.610;Balcão;22/07/2026;17:20:56;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;430;0,20%;108.976.608;Balcão;22/07/2026;17:20:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;261;0,20%;108.976.606;Balcão;22/07/2026;17:20:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;496;0,20%;108.976.604;Balcão;22/07/2026;17:20:55;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;250;0,20%;108.976.603;Balcão;22/07/2026;17:20:54;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;825;0,20%;108.976.602;Balcão;22/07/2026;17:20:54;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;810;0,20%;108.976.591;Balcão;22/07/2026;17:20:54;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;255;0,20%;108.976.600;Balcão;22/07/2026;17:20:54;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;588;0,20%;108.976.597;Balcão;22/07/2026;17:20:53;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;450;0,20%;108.976.598;Balcão;22/07/2026;17:20:53;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;450;0,20%;108.976.595;Balcão;22/07/2026;17:20:53;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;500;0,20%;108.976.593;Balcão;22/07/2026;17:20:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;430;0,20%;108.976.590;Balcão;22/07/2026;17:20:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;855;0,20%;108.976.589;Balcão;22/07/2026;17:20:52;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;250;0,20%;108.976.587;Balcão;22/07/2026;17:20:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;250;0,20%;108.976.588;Balcão;22/07/2026;17:20:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;276;0,20%;108.976.582;Balcão;22/07/2026;17:20:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;277;0,20%;108.976.578;Balcão;22/07/2026;17:20:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;250;0,20%;108.976.586;Balcão;22/07/2026;17:20:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;275;0,20%;108.976.585;Balcão;22/07/2026;17:20:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;817;0,20%;108.976.576;Balcão;22/07/2026;17:20:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;450;0,20%;108.976.809;Balcão;22/07/2026;17:20:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;265;0,20%;108.976.580;Balcão;22/07/2026;17:20:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;268;0,20%;108.976.803;Balcão;22/07/2026;17:20:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;588;0,20%;108.976.579;Balcão;22/07/2026;17:20:49;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;456;0,20%;108.976.577;Balcão;22/07/2026;17:20:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;484;0,20%;108.976.570;Balcão;22/07/2026;17:20:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;276;0,20%;108.976.567;Balcão;22/07/2026;17:20:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;461;0,20%;108.976.573;Balcão;22/07/2026;17:20:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;250;0,20%;108.976.574;Balcão;22/07/2026;17:20:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;268;0,20%;108.976.572;Balcão;22/07/2026;17:20:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;551;0,20%;108.976.568;Balcão;22/07/2026;17:20:47;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;512;0,20%;108.976.566;Balcão;22/07/2026;17:20:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;438;0,20%;108.976.563;Balcão;22/07/2026;17:20:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;275;0,20%;108.976.565;Balcão;22/07/2026;17:20:46;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;278;0,20%;108.976.562;Balcão;22/07/2026;17:20:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;450;0,20%;108.976.629;Balcão;22/07/2026;17:20:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;275;0,20%;108.976.558;Balcão;22/07/2026;17:20:45;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;410;0,20%;108.976.628;Balcão;22/07/2026;17:20:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;457;0,20%;108.976.557;Balcão;22/07/2026;17:20:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;268;0,20%;108.976.623;Balcão;22/07/2026;17:20:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;275;0,20%;108.976.556;Balcão;22/07/2026;17:20:44;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;425;0,20%;108.976.555;Balcão;22/07/2026;17:20:43;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;250;0,20%;108.976.554;Balcão;22/07/2026;17:20:43;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;501;0,20%;108.976.553;Balcão;22/07/2026;17:20:43;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;462;0,20%;108.976.622;Balcão;22/07/2026;17:20:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;300;0,20%;108.976.552;Balcão;22/07/2026;17:20:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;445;0,20%;108.976.621;Balcão;22/07/2026;17:20:42;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;300;0,20%;108.976.551;Balcão;22/07/2026;17:20:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;263;0,20%;108.976.548;Balcão;22/07/2026;17:20:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;433;0,20%;108.976.618;Balcão;22/07/2026;17:20:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;266;0,20%;108.976.545;Balcão;22/07/2026;17:20:41;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;822;0,20%;108.976.522;Balcão;22/07/2026;17:20:40;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ALOS3;18.200;0,06%;108.948.053;Balcão;22/07/2026;17:20:40;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;114;ITAU CV S/A
VALE3;445;0,20%;108.976.519;Balcão;22/07/2026;17:20:40;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
