;;;;;;;;;Participante doador;;Participante tomador;
IGTI11;2.437;0,20%;110.733.801;Eletrônico D+1;13/08/2026;17:57:17;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;5.100;0,20%;110.733.806;Eletrônico D+1;13/08/2026;17:57:17;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;8.300;0,20%;110.733.802;Eletrônico D+1;13/08/2026;17:57:17;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;750;0,20%;110.733.805;Eletrônico D+1;13/08/2026;17:57:17;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
AZZA3;1.200;22,85%;110.733.701;Balcão;13/08/2026;17:57:16;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
IGTI11;810;0,20%;110.733.800;Eletrônico D+1;13/08/2026;17:57:14;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;6.000;0,20%;110.733.803;Eletrônico D+1;13/08/2026;17:57:14;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.026;0,20%;110.733.804;Eletrônico D+1;13/08/2026;17:57:14;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.539;0,20%;110.733.798;Eletrônico D+1;13/08/2026;17:57:11;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.280;0,20%;110.733.797;Eletrônico D+1;13/08/2026;17:57:11;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.590;0,20%;110.733.796;Eletrônico D+1;13/08/2026;17:57:11;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;790;0,20%;110.733.795;Eletrônico D+1;13/08/2026;17:57:11;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
BBSE3;11.324;4,10%;110.733.794;Eletrônico D+1;13/08/2026;17:57:11;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;950;0,20%;110.733.793;Eletrônico D+1;13/08/2026;17:57:11;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
MRVE3;5.000;27,00%;110.733.792;Eletrônico D+1;13/08/2026;17:57:11;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;455;0,20%;110.733.791;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;95;0,20%;110.733.790;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.160;0,20%;110.733.788;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.000;0,20%;110.733.789;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.867;0,20%;110.733.786;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;28.285;0,20%;110.733.787;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
BBSE3;23.665;4,10%;110.733.784;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;3.190;0,20%;110.733.785;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.140;0,20%;110.733.779;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.270;0,20%;110.733.783;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.033;0,20%;110.733.781;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
BBSE3;45.011;4,10%;110.733.782;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;800;0,20%;110.733.780;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.409;0,20%;110.733.776;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;561;0,20%;110.733.777;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;6.053;0,20%;110.733.778;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
IGTI11;1.110;0,20%;110.733.775;Eletrônico D+1;13/08/2026;17:57:10;Novo (0);Regular (1);39;AGORA CTVM S/A;127;TULLETT PREBON BRASIL CVC LTDA.
CURY3;5.430;33,22%;110.670.452;Balcão;13/08/2026;17:57:06;Novo (0);Regular (1);147;ATIVA INVESTIMENTOS S/A CTCV;147;ATIVA INVESTIMENTOS S/A CTCV
ALOS3;1.251;0,05%;110.733.711;Balcão;13/08/2026;17:57:03;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
ALOS3;3.999;0,05%;110.733.718;Balcão;13/08/2026;17:57:03;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
CMIN3;3.400;51,85%;110.733.773;Balcão;13/08/2026;17:57:01;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
VBBR3;493;0,04%;110.733.751;Balcão;13/08/2026;17:57:01;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
CMIN3;4.000;51,85%;110.733.772;Balcão;13/08/2026;17:57:01;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.626;51,85%;110.733.771;Balcão;13/08/2026;17:57:01;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.600;51,85%;110.733.770;Balcão;13/08/2026;17:57:01;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
VBBR3;379;0,04%;110.733.753;Balcão;13/08/2026;17:57:01;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
CMIN3;1.793;51,85%;110.733.769;Balcão;13/08/2026;17:57:01;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;1.326;51,85%;110.733.768;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
VBBR3;7.857;0,04%;110.733.755;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
CMIN3;2.374;51,85%;110.733.766;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.600;51,85%;110.733.767;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.189;51,85%;110.733.762;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;1.677;51,85%;110.733.765;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
VBBR3;571;0,04%;110.733.752;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
CMIN3;4.770;51,85%;110.733.764;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.949;51,85%;110.733.763;Balcão;13/08/2026;17:57:00;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;4.000;51,85%;110.733.760;Balcão;13/08/2026;17:56:59;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;4.300;51,85%;110.733.761;Balcão;13/08/2026;17:56:59;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;4.300;51,85%;110.733.759;Balcão;13/08/2026;17:56:59;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;4.000;51,85%;110.733.757;Balcão;13/08/2026;17:56:59;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.500;51,85%;110.733.756;Balcão;13/08/2026;17:56:59;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.568;51,85%;110.733.758;Balcão;13/08/2026;17:56:59;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.600;51,85%;110.733.754;Balcão;13/08/2026;17:56:58;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.300;51,85%;110.733.750;Balcão;13/08/2026;17:56:58;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIN3;3.844;51,85%;110.733.749;Balcão;13/08/2026;17:56:56;Novo (0);Regular (1);39;AGORA CTVM S/A;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CEAB3;2.034;0,33%;110.623.685;Balcão;13/08/2026;17:56:54;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
RAIZ4;3.800;7,74%;110.733.746;Eletrônico D+1;13/08/2026;17:56:54;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
RAIZ4;81.285;7,74%;110.733.747;Eletrônico D+1;13/08/2026;17:56:54;Novo (0);Regular (1);114;ITAU CV S/A;114;ITAU CV S/A
PRIO3;6.387;0,02%;110.733.739;Balcão;13/08/2026;17:56:53;Novo (0);Regular (1);4090;TORO CTVM SA;4090;TORO CTVM SA
PCAR3;6.346;6,15%;110.733.744;Balcão;13/08/2026;17:56:49;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
ENEV3;95.605;0,08%;110.670.296;Eletrônico D+1;13/08/2026;17:56:48;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;215;0,10%;110.710.897;Balcão;13/08/2026;17:56:48;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
ISAE4;40.567;0,26%;110.705.579;Balcão;13/08/2026;17:56:48;Novo (0);Regular (1);1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
SLCE3;68;0,10%;110.710.916;Balcão;13/08/2026;17:56:47;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
AURA33;200;0,63%;110.713.428;Balcão;13/08/2026;17:56:47;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENEV3;2.246;0,06%;110.713.627;Eletrônico D+1;13/08/2026;17:56:47;Novo (0);Regular (1);262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
SBSP3;364.924;0,06%;110.726.264;Eletrônico D+1;13/08/2026;17:56:47;Novo (0);Regular (1);1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
MBRF3;585.336;30,00%;110.733.261;Balcão;13/08/2026;17:56:38;Novo (0);Regular (1);39;AGORA CTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VALE3;16.270;0,71%;110.733.741;Balcão;13/08/2026;17:56:29;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
VALE3;400;0,71%;110.733.742;Balcão;13/08/2026;17:56:29;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
VALE3;7.530;0,71%;110.733.740;Balcão;13/08/2026;17:56:29;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
VALE3;1.000;0,71%;110.733.743;Balcão;13/08/2026;17:56:28;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
NVDC34;46.308;0,11%;110.733.738;Balcão;13/08/2026;17:56:20;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
MGLU3;1.842;11,50%;110.733.737;Balcão;13/08/2026;17:56:02;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
MGLU3;538;11,50%;110.733.735;Balcão;13/08/2026;17:56:02;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
MGLU3;17;11,50%;110.733.736;Balcão;13/08/2026;17:56:02;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
MGLU3;603;11,50%;110.733.734;Balcão;13/08/2026;17:56:02;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
MCDC34;30;5,00%;110.733.733;Balcão;13/08/2026;17:56:00;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
B3SA3;53.400;0,02%;110.733.732;Eletrônico D+1;13/08/2026;17:55:56;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
B3SA3;16.743;0,02%;110.733.731;Eletrônico D+1;13/08/2026;17:55:56;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
B3SA3;51.460;0,02%;110.733.729;Eletrônico D+1;13/08/2026;17:55:54;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
RENT3;47.583;0,20%;110.733.686;Balcão;13/08/2026;17:55:44;Novo (0);Regular (1);4090;TORO CTVM SA;4090;TORO CTVM SA
LREN3;2;4,63%;110.733.696;Balcão;13/08/2026;17:55:44;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
CURY3;27;33,22%;110.733.703;Balcão;13/08/2026;17:55:43;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
LREN3;6.720;4,63%;110.733.713;Balcão;13/08/2026;17:55:43;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
MRVE3;149;0,25%;110.733.710;Balcão;13/08/2026;17:55:43;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
VIVT3;95.827;0,11%;110.733.714;Balcão;13/08/2026;17:55:43;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
LREN3;374;4,63%;110.733.721;Balcão;13/08/2026;17:55:43;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
VAMO3;6.730;0,06%;110.733.717;Balcão;13/08/2026;17:55:43;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
MRVE3;64;0,25%;110.733.715;Balcão;13/08/2026;17:55:43;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
S2HO34;54;20,00%;110.733.726;Balcão;13/08/2026;17:55:40;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A
IGTI11;480;0,20%;110.733.722;Balcão;13/08/2026;17:55:36;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
IGTI11;557;0,20%;110.733.725;Balcão;13/08/2026;17:55:36;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
SANB4;2.050;0,12%;110.679.975;Balcão;13/08/2026;17:55:36;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
TAEE3;9.257;0,07%;110.733.507;Balcão;13/08/2026;17:55:35;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;16;J.P. MORGAN CCVM S/A
IGTI11;7;0,20%;110.733.724;Balcão;13/08/2026;17:55:35;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
IGTI11;456;0,20%;110.733.723;Balcão;13/08/2026;17:55:35;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
CPLE3;83;0,03%;110.733.692;Balcão;13/08/2026;17:55:33;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
MRVE3;24;0,25%;110.733.694;Balcão;13/08/2026;17:55:33;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
MOVI3;496;0,09%;110.733.708;Balcão;13/08/2026;17:55:33;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
CEAB3;398;0,33%;110.733.719;Balcão;13/08/2026;17:55:33;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
BBDC4;948;0,03%;110.733.707;Balcão;13/08/2026;17:55:33;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
RAIZ4;1.800;7,74%;110.733.720;Balcão;13/08/2026;17:55:33;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
CSAN3;518;3,45%;110.733.716;Balcão;13/08/2026;17:55:33;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
MOVI3;270;0,09%;110.733.704;Balcão;13/08/2026;17:55:31;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
MOVI3;103;0,09%;110.733.702;Balcão;13/08/2026;17:55:31;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
MOVI3;392;0,09%;110.733.697;Balcão;13/08/2026;17:55:27;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
UGPA3;428.848;0,03%;110.733.226;Balcão;13/08/2026;17:55:27;Novo (0);Regular (1);27;SANTANDER CCVM S/A;4090;TORO CTVM SA
TEND3;9.513;0,13%;110.733.698;Balcão;13/08/2026;17:55:27;Novo (0);Regular (1);27;SANTANDER CCVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
MOVI3;642;0,09%;110.733.695;Balcão;13/08/2026;17:55:24;Novo (0);Regular (1);27;SANTANDER CCVM S/A;27;SANTANDER CCVM S/A
RADL3;13.000;0,37%;110.733.606;Balcão;13/08/2026;17:55:24;Novo (0);Regular (1);114;ITAU CV S/A;122;BGC LIQUIDEZ DTVM LTDA
RADL3;13.700;0,37%;110.733.607;Balcão;13/08/2026;17:55:24;Novo (0);Regular (1);114;ITAU CV S/A;122;BGC LIQUIDEZ DTVM LTDA
RADL3;30.000;0,37%;110.733.605;Balcão;13/08/2026;17:55:23;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A
CPLE3;22.540;0,03%;110.733.682;Balcão;13/08/2026;17:55:10;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
CPLE3;770;0,03%;110.733.683;Balcão;13/08/2026;17:55:10;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
CPLE3;90;0,03%;110.733.684;Balcão;13/08/2026;17:55:10;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
BOVV11;1.800;0,27%;110.733.681;Balcão;13/08/2026;17:55:09;Novo (0);Regular (1);147;ATIVA INVESTIMENTOS S/A CTCV;147;ATIVA INVESTIMENTOS S/A CTCV
BBAS3;177;0,03%;110.733.680;Balcão;13/08/2026;17:55:07;Novo (0);Regular (1);114;ITAU CV S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BBAS3;95;0,03%;110.733.679;Balcão;13/08/2026;17:55:06;Novo (0);Regular (1);114;ITAU CV S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
CASH3;6;3,79%;110.733.678;Balcão;13/08/2026;17:55:06;Novo (0);Regular (1);114;ITAU CV S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BBAS3;82;0,03%;110.733.677;Balcão;13/08/2026;17:55:06;Novo (0);Regular (1);114;ITAU CV S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BBAS3;135;0,03%;110.733.676;Balcão;13/08/2026;17:55:06;Novo (0);Regular (1);114;ITAU CV S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BBAS3;93;0,03%;110.733.675;Balcão;13/08/2026;17:55:05;Novo (0);Regular (1);114;ITAU CV S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
BEEF3;500;1,04%;110.733.674;Balcão;13/08/2026;17:55:05;Novo (0);Regular (1);114;ITAU CV S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
LAVV3;1.085;0,06%;110.733.673;Balcão;13/08/2026;17:54:46;Novo (0);Regular (1);107;TERRA INVESTIMENTOS DTVM LTDA;8;UBS BRASIL CCTVM S/A
COGN3;5.917;0,04%;110.733.672;Balcão;13/08/2026;17:54:44;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
COGN3;76;0,04%;110.733.671;Balcão;13/08/2026;17:54:44;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
COGN3;4.620;0,04%;110.733.669;Balcão;13/08/2026;17:54:43;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
COGN3;4.087;0,04%;110.733.670;Balcão;13/08/2026;17:54:43;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;688;ABN AMRO CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
PASS3;30.850;0,36%;110.733.668;Balcão;13/08/2026;17:54:41;Novo (0);Regular (1);346;DAYCOVAL CTVM LTDA;39;AGORA CTVM S/A
ARML3;33.172;0,10%;110.714.557;Balcão;13/08/2026;17:54:38;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
GOAU4;61.800;0,10%;110.717.061;Balcão;13/08/2026;17:54:38;Novo (0);Regular (1);346;DAYCOVAL CTVM LTDA;346;DAYCOVAL CTVM LTDA
ARML3;200;0,10%;110.714.641;Balcão;13/08/2026;17:54:38;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ARML3;900;0,10%;110.714.618;Balcão;13/08/2026;17:54:38;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ARML3;16.930;0,10%;110.714.562;Balcão;13/08/2026;17:54:38;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
