;;;;;;;;;Participante doador;;Participante tomador;
RENT4;302;0,80%;102.928.756;Balcão;07/05/2026;17:49:25;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;75;0,80%;102.928.835;Balcão;07/05/2026;17:49:25;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;72;0,80%;102.928.819;Balcão;07/05/2026;17:49:25;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;65;0,80%;102.928.847;Balcão;07/05/2026;17:49:25;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;75;0,80%;102.928.855;Balcão;07/05/2026;17:49:25;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.829;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;80;0,80%;102.928.827;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;98;0,80%;102.928.831;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;113;0,80%;102.928.786;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;75;0,80%;102.928.822;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;93;0,80%;102.928.752;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;696;0,80%;102.928.740;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;655;0,80%;102.928.703;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;300;0,80%;102.928.741;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;926;0,80%;102.928.722;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.834;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;99;0,80%;102.928.821;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;200;0,80%;102.928.698;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;77;0,80%;102.928.713;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;7.274;0,80%;102.928.737;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;64;0,80%;102.928.844;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;17;0,80%;102.928.841;Balcão;07/05/2026;17:49:24;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;65;0,80%;102.928.765;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;99;0,80%;102.928.808;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.797;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.830;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;90;0,80%;102.928.706;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;89;0,80%;102.928.780;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;103;0,80%;102.928.758;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.702;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;80;0,80%;102.928.743;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;173;0,80%;102.928.734;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;99;0,80%;102.928.769;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;92;0,80%;102.928.738;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;161;0,80%;102.928.697;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;77;0,80%;102.928.707;Balcão;07/05/2026;17:49:23;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;61;0,80%;102.928.770;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;91;0,80%;102.928.754;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;130;0,80%;102.928.787;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;289;0,80%;102.928.724;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;69;0,80%;102.928.799;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;360;0,80%;102.928.701;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;87;0,80%;102.928.823;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;187;0,80%;102.928.749;Balcão;07/05/2026;17:49:22;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;62;0,80%;102.928.825;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;64;0,80%;102.928.856;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;161;0,80%;102.928.791;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;62;0,80%;102.928.843;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;77;0,80%;102.928.763;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;68;0,80%;102.928.838;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;99;0,80%;102.928.802;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;64;0,80%;102.928.849;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;85;0,80%;102.928.806;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;77;0,80%;102.928.783;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.742;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;86;0,80%;102.928.800;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;200;0,80%;102.928.700;Balcão;07/05/2026;17:49:21;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;322;0,80%;102.928.748;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;91;0,80%;102.928.750;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;97;0,80%;102.928.759;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;105;0,80%;102.928.751;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.768;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;72;0,80%;102.928.817;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;66;0,80%;102.928.840;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;87;0,80%;102.928.779;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;65;0,80%;102.928.852;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;101;0,80%;102.928.705;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;92;0,80%;102.928.729;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;63;0,80%;102.928.858;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;238;0,80%;102.928.736;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;63;0,80%;102.928.842;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;80;0,80%;102.928.814;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;75;0,80%;102.928.812;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.798;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;74;0,80%;102.928.845;Balcão;07/05/2026;17:49:20;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;79;0,80%;102.928.745;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;169;0,80%;102.928.735;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;64;0,80%;102.928.850;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;82;0,80%;102.928.803;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;614;0,80%;102.928.723;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;73;0,80%;102.928.839;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.775;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;194;0,80%;102.928.699;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;559;0,80%;102.928.739;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;99;0,80%;102.928.828;Balcão;07/05/2026;17:49:19;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.781;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.789;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;91;0,80%;102.928.771;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;96;0,80%;102.928.826;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;99;0,80%;102.928.772;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;67;0,80%;102.928.820;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.753;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;69;0,80%;102.928.744;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;62;0,80%;102.928.816;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;64;0,80%;102.928.846;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;68;0,80%;102.928.813;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;65;0,80%;102.928.810;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.824;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;80;0,80%;102.928.833;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;69;0,80%;102.928.851;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;81;0,80%;102.928.837;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;191;0,80%;102.928.760;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;82;0,80%;102.928.796;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.717;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;70;0,80%;102.928.766;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.776;Balcão;07/05/2026;17:49:18;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;64;0,80%;102.928.762;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;88;0,80%;102.928.815;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;80;0,80%;102.928.805;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;1.108;0,80%;102.928.696;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;912;0,80%;102.928.757;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;73;0,80%;102.928.795;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;83;0,80%;102.928.809;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.767;Balcão;07/05/2026;17:49:17;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;98;0,80%;102.928.785;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;68;0,80%;102.928.801;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;92;0,80%;102.928.728;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;95;0,80%;102.928.721;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;73;0,80%;102.928.832;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;84;0,80%;102.928.807;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;65;0,80%;102.928.853;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.793;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;98;0,80%;102.928.719;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.761;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;314;0,80%;102.928.727;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;3.761;0,80%;102.928.714;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;79;0,80%;102.928.731;Balcão;07/05/2026;17:49:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;149;0,80%;102.928.715;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;65;0,80%;102.928.747;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.848;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;78;0,80%;102.928.720;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;123;0,80%;102.928.709;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;382;0,80%;102.928.693;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;86;0,80%;102.928.733;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;65;0,80%;102.928.782;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;69;0,80%;102.928.804;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.794;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.790;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;74;0,80%;102.928.811;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;80;0,80%;102.928.792;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;79;0,80%;102.928.784;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;239;0,80%;102.928.694;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;68;0,80%;102.928.836;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.746;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.774;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;76;0,80%;102.928.718;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;80;0,80%;102.928.818;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;83;0,80%;102.928.778;Balcão;07/05/2026;17:49:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;77;0,80%;102.928.732;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;113;0,80%;102.928.716;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;687;0,80%;102.928.712;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;100;0,80%;102.928.777;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;141;0,80%;102.928.764;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;119;0,80%;102.928.726;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;79;0,80%;102.928.704;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;103;0,80%;102.928.773;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;127;0,80%;102.928.710;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;200;0,80%;102.928.708;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;103;0,80%;102.928.725;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;325;0,80%;102.928.711;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;91;0,80%;102.928.730;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
RENT4;800;0,80%;102.928.695;Balcão;07/05/2026;17:49:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;4090;TORO CTVM SA
BRKM5;22;13,62%;102.928.859;Balcão;07/05/2026;17:49:02;Novo (0);Regular (1);88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO;88;CM CAPITAL MARKETS CORRETORA DE CÂMBIO  TÍTULOS E VALORES MO
DIRR3;3.290;0,04%;102.845.647;Balcão;07/05/2026;17:48:38;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
BRAV3;2.418;0,25%;102.845.603;Balcão;07/05/2026;17:48:17;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
