;;;;;;;;;Participante doador;;Participante tomador;
PETR3;33.800;0,03%;108.526.628;Balcão;16/07/2026;17:11:47;Novo (0);Regular (1);39;AGORA CTVM S/A;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
PETR3;15.725;0,03%;108.526.621;Balcão;16/07/2026;17:11:46;Novo (0);Regular (1);39;AGORA CTVM S/A;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
PETR3;6.400;0,03%;108.526.622;Balcão;16/07/2026;17:11:46;Novo (0);Regular (1);39;AGORA CTVM S/A;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
PETR3;10.361;0,03%;108.526.623;Balcão;16/07/2026;17:11:46;Novo (0);Regular (1);39;AGORA CTVM S/A;1130;STONEX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
CYRE4;24;0,05%;108.526.620;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);1099;INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
SIMH3;86.186;0,33%;108.526.619;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SIMH3;55.958;0,33%;108.526.616;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SIMH3;13.073;0,33%;108.526.617;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VIVA3;10.500;3,87%;108.526.547;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SIMH3;33.544;0,33%;108.526.614;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
VIVA3;7.000;3,87%;108.526.546;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SIMH3;18.424;0,33%;108.526.615;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ECOR3;12.836;0,06%;108.526.545;Balcão;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SIMH3;11.541;0,33%;108.526.613;Eletrônico D+1;16/07/2026;17:11:33;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SIMH3;29.300;0,33%;108.526.612;Eletrônico D+1;16/07/2026;17:11:32;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
CSAN3;122;2,80%;108.526.592;Balcão;16/07/2026;17:11:32;Novo (0);Regular (1);27;SANTANDER CCVM S/A;4090;TORO CTVM SA
SLCE3;2.275;0,20%;108.526.562;Balcão;16/07/2026;17:11:32;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
ECOR3;32.092;0,06%;108.526.548;Balcão;16/07/2026;17:11:32;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ECOR3;19.255;0,06%;108.526.549;Balcão;16/07/2026;17:11:32;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
SLCE3;1.758;0,20%;108.526.561;Balcão;16/07/2026;17:11:32;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA
VIVA3;17.500;3,87%;108.526.550;Eletrônico D+1;16/07/2026;17:11:30;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
MOVI3;50;0,08%;108.520.000;Balcão;16/07/2026;17:11:16;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
MOVI3;155;0,08%;108.519.983;Balcão;16/07/2026;17:11:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
AZZA3;70;31,38%;108.519.953;Balcão;16/07/2026;17:11:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
AZZA3;575;31,38%;108.519.952;Balcão;16/07/2026;17:11:15;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ROXO34;5.000;0,09%;108.520.411;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);39;AGORA CTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
VIVT3;45.206;0,10%;108.520.707;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ROXO34;5.000;0,09%;108.521.517;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;120;GENIAL INSTITUCIONAL CCTVM S/A
MGLU3;251;16,94%;108.524.481;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;77;CITIGROUP GLOBAL MARKETS BRASIL CCTVM S/A
VIVT3;5.000;0,10%;108.520.699;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
MBRF3;3.600;6,00%;108.525.750;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ROXO34;5.228;0,09%;108.521.519;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;120;GENIAL INSTITUCIONAL CCTVM S/A
VIVA3;3.137;3,87%;108.525.827;Balcão;16/07/2026;17:10:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ROXO34;25.000;0,09%;108.521.504;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;120;GENIAL INSTITUCIONAL CCTVM S/A
ROXO34;5.000;0,09%;108.520.413;Eletrônico D+1;16/07/2026;17:10:51;Novo (0);Regular (1);39;AGORA CTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
VIVA3;3.535;3,87%;108.525.825;Balcão;16/07/2026;17:10:51;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ROXO34;5.000;0,09%;108.520.422;Eletrônico D+1;16/07/2026;17:10:50;Novo (0);Regular (1);39;AGORA CTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
ROXO34;25.000;0,09%;108.521.503;Eletrônico D+1;16/07/2026;17:10:50;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;120;GENIAL INSTITUCIONAL CCTVM S/A
ROXO34;5.000;0,09%;108.520.418;Eletrônico D+1;16/07/2026;17:10:50;Novo (0);Regular (1);39;AGORA CTVM S/A;120;GENIAL INSTITUCIONAL CCTVM S/A
VIVT3;394;0,10%;108.520.692;Eletrônico D+1;16/07/2026;17:10:50;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
ROXO34;5.000;0,09%;108.521.518;Eletrônico D+1;16/07/2026;17:10:50;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;120;GENIAL INSTITUCIONAL CCTVM S/A
ENGI11;35;0,12%;108.526.608;Balcão;16/07/2026;17:10:32;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;175;0,12%;108.526.603;Balcão;16/07/2026;17:10:29;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;100;0,12%;108.526.601;Balcão;16/07/2026;17:10:23;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;77;0,12%;108.526.595;Balcão;16/07/2026;17:10:23;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;297;0,12%;108.526.600;Balcão;16/07/2026;17:10:23;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;217;0,12%;108.526.597;Balcão;16/07/2026;17:10:22;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;110;0,12%;108.526.599;Balcão;16/07/2026;17:10:22;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;220;0,12%;108.526.594;Balcão;16/07/2026;17:10:22;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;220;0,12%;108.526.598;Balcão;16/07/2026;17:10:22;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;150;0,12%;108.526.596;Balcão;16/07/2026;17:10:22;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BBDC4;11.938;0,04%;108.519.943;Balcão;16/07/2026;17:10:15;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
BBDC4;1.661;0,04%;108.519.942;Balcão;16/07/2026;17:10:15;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
CYRE3;700;0,07%;108.519.143;Balcão;16/07/2026;17:10:15;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CEAB3;2.500;0,12%;108.519.094;Balcão;16/07/2026;17:10:14;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
AZZA3;969;31,38%;108.519.049;Balcão;16/07/2026;17:10:14;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CYRE3;2.578;0,07%;108.519.039;Balcão;16/07/2026;17:10:14;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CYRE3;249;0,07%;108.519.025;Balcão;16/07/2026;17:10:14;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BLAU3;9.569;0,09%;108.526.593;Balcão;16/07/2026;17:10:10;Novo (0);Regular (1);23;NECTON INVESTIMENTOS - BTG PACTUAL CTVM S.A;1618;IDEAL CTVM S.A.
BBDC4;5.000;0,10%;108.519.038;Balcão;16/07/2026;17:10:07;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;7.233;0,76%;108.526.590;Balcão;16/07/2026;17:10:04;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CXSE3;970;0,08%;108.526.591;Balcão;16/07/2026;17:10:03;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;107;TERRA INVESTIMENTOS DTVM LTDA
KLBN11;1.300;0,76%;108.526.589;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;445;0,76%;108.526.587;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;1.300;0,76%;108.526.588;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;527;0,76%;108.526.582;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;100;0,76%;108.526.584;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;1.300;0,76%;108.526.585;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;100;0,76%;108.526.583;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;1.300;0,76%;108.526.586;Balcão;16/07/2026;17:09:58;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
TAEE11;1.761;0,20%;108.526.580;Balcão;16/07/2026;17:09:42;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
IGTI11;195;0,11%;108.526.555;Balcão;16/07/2026;17:09:33;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
IRBR3;700;0,13%;108.526.557;Balcão;16/07/2026;17:09:33;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BOVA11;3.000;0,70%;108.520.611;Eletrônico D+1;16/07/2026;17:09:31;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
BEEF3;513;2,63%;108.519.081;Balcão;16/07/2026;17:09:31;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
RAIL3;1.149;0,82%;108.519.003;Balcão;16/07/2026;17:09:31;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
VALE3;2.056;0,10%;108.518.989;Balcão;16/07/2026;17:09:31;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BBDC4;8.100;0,10%;108.519.055;Balcão;16/07/2026;17:09:31;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENEV3;7.900;0,10%;108.518.978;Balcão;16/07/2026;17:09:30;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
SANB11;2.800;0,69%;108.518.972;Balcão;16/07/2026;17:09:27;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
BRAV3;1.700;16,19%;108.518.948;Balcão;16/07/2026;17:09:27;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
EGIE3;80;15,19%;108.518.758;Eletrônico D+1;16/07/2026;17:09:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
EGIE3;20;15,19%;108.518.762;Eletrônico D+1;16/07/2026;17:09:14;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
FLRY3;222;0,04%;108.519.001;Balcão;16/07/2026;17:09:14;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
FLRY3;222;0,04%;108.518.993;Balcão;16/07/2026;17:09:14;Novo (0);Regular (1);114;ITAU CV S/A;8;UBS BRASIL CCTVM S/A
BBDC4;1.113;0,04%;108.518.746;Balcão;16/07/2026;17:09:13;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;262;MIRAE ASSET WEALTH MANAGEMENT (BRASIL) CCTVM LTDA.
KLBN11;1.495;0,76%;108.526.576;Balcão;16/07/2026;17:09:00;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;300;0,76%;108.526.575;Balcão;16/07/2026;17:09:00;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
PSSA3;106;0,04%;108.526.578;Balcão;16/07/2026;17:09:00;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIG4;7.182;0,04%;108.526.577;Balcão;16/07/2026;17:09:00;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
JHSF3;5.304;2,61%;108.526.574;Balcão;16/07/2026;17:08:57;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;1618;IDEAL CTVM S.A.
CSMG3;521;0,48%;108.525.800;Eletrônico D+1;16/07/2026;17:08:44;Novo (0);Regular (1);6003;C6 CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;107;TERRA INVESTIMENTOS DTVM LTDA
KLBN11;366;0,76%;108.526.569;Balcão;16/07/2026;17:08:32;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ENGI11;399;0,12%;108.526.570;Balcão;16/07/2026;17:08:32;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
KLBN11;91;0,76%;108.526.568;Balcão;16/07/2026;17:08:32;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ITUB3;6.511;1,31%;108.526.573;Balcão;16/07/2026;17:08:32;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
PSSA3;1.394;0,04%;108.526.571;Balcão;16/07/2026;17:08:32;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
CMIG4;2.107;0,04%;108.526.572;Balcão;16/07/2026;17:08:32;Novo (0);Regular (1);59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA;59;SAFRA CORRETORA DE VALORES E CAMBIO LTDA
ITUB3;24.098;1,05%;108.526.466;Balcão;16/07/2026;17:08:29;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
ITUB3;12.940;1,05%;108.526.465;Balcão;16/07/2026;17:08:28;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
PETR3;25.952;0,03%;108.525.820;Balcão;16/07/2026;17:08:27;Novo (0);Regular (1);3;XP INVESTIMENTOS CCTVM S/A;3;XP INVESTIMENTOS CCTVM S/A
INTB3;151;0,06%;108.468.773;Balcão;16/07/2026;17:08:27;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
ITUB3;203;1,05%;108.526.467;Balcão;16/07/2026;17:08:27;Novo (0);Regular (1);39;AGORA CTVM S/A;39;AGORA CTVM S/A
USIM5;14.520;0,06%;108.520.050;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GOAU4;200;0,05%;108.520.068;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
SUZB3;10.000;0,06%;108.520.072;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
CXSE3;20.606;0,08%;108.520.080;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
YDUQ3;1.718;0,10%;108.520.081;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
YDUQ3;8.882;0,10%;108.520.082;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
MOTV3;2.720;0,06%;108.520.083;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
LREN3;25.716;0,05%;108.520.085;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
VAMO3;1.080;0,08%;108.520.088;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GOAU4;2.861;0,05%;108.520.091;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
UGPA3;11.884;0,05%;108.520.095;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
RECV3;3.698;2,67%;108.520.104;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GGBR4;3.869;0,05%;108.520.102;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
RECV3;141;2,67%;108.520.107;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
FLRY3;9.520;0,04%;108.520.110;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
RADL3;63.362;0,11%;108.520.108;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
TIMS3;33.716;0,07%;108.520.106;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
PETR4;10.000;0,02%;108.520.122;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
RADL3;2.566;0,11%;108.520.121;Balcão;16/07/2026;17:08:26;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
ASAI3;5.100;20,50%;108.526.565;Balcão;16/07/2026;17:08:24;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;8;UBS BRASIL CCTVM S/A
ASAI3;53.872;20,50%;108.526.564;Balcão;16/07/2026;17:08:24;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;8;UBS BRASIL CCTVM S/A
ASAI3;86.000;20,50%;108.526.563;Balcão;16/07/2026;17:08:24;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;8;UBS BRASIL CCTVM S/A
BRKM5;760;22,82%;108.520.127;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
RADL3;300;0,11%;108.520.126;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
BRAP4;6.592;0,04%;108.520.136;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
CMIG4;16.786;0,04%;108.520.133;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
BRAP4;3.186;0,04%;108.520.139;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
WEGE3;22.980;0,03%;108.520.153;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
MGLU3;23.009;16,94%;108.520.172;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
UGPA3;42.276;0,05%;108.520.160;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
VALE3;6.569.140;0,50%;108.520.173;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GGBR4;15.252;0,05%;108.520.175;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
WEGE3;73.700;0,03%;108.520.174;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
GGBR4;54.599;0,05%;108.520.177;Balcão;16/07/2026;17:08:23;Novo (0);Regular (1);85;BTG PACTUAL CTVM S/A;85;BTG PACTUAL CTVM S/A
